longitude,latitude,acq_date,DEM,fire,lst,prcp,7dayprecip,at
82.2782,27.9804,2019-04-01,644.74072265625,1,30.450000000000045,0.0,18.99678039550781,25.193963623046898
81.1763,28.8446,2019-06-09,599.7605590820312,0,31.090000000000032,0.0,100.94384765625,25.636285400390648
80.4038,28.7952,2019-04-26,200.5633544921875,0,33.81,0.0,0.8045578449964523,27.401635742187523
80.9481,28.967,2019-05-20,845.9401245117188,1,34.110000000000014,0.0,12.436439990997314,23.726678466796898
86.2063,27.0853,2019-03-19,895.6383666992188,0,,0.0,0.0,18.8151794433594
81.5335,28.6269,2019-03-27,555.8200073242188,0,26.53000000000003,0.0,8.898695945739746,19.360650634765648
86.7935,26.7601,2019-06-05,140.34381103515625,0,34.13000000000005,0.0,17.488414764404297,25.9296813964844
81.7415,28.2223,2019-12-06,186.83395385742188,0,22.19000000000005,0.0,0.0,17.019219970703148
80.5248,29.0499,2019-06-06,1012.8021850585938,0,31.03000000000003,0.0,14.69211483001709,26.594659423828148
81.7351,28.2601,2019-05-02,226.14859008789065,1,39.450000000000045,0.0,0.0,29.904321289062523
85.9495,27.0662,2019-03-01,389.4436645507813,0,21.230000000000015,0.0,0.0,12.559564208984398
82.1354,28.3511,2019-04-21,1452.709716796875,0,29.010000000000048,0.0,2.098987102508545,20.2128845214844
80.9709,28.7765,2019-05-01,273.8199462890625,1,28.71000000000004,0.0,1.7189520075917244,25.079309082031276
87.2733,26.7806,2019-05-25,251.2078094482422,0,,0.0,19.34841537475586,22.405938720703148
84.903,27.3012,2019-06-10,350.0047607421875,0,30.870000000000005,6.889382362365723,8.28951358795166,28.810113525390648
81.3584,28.4627,2019-05-12,223.65966796875,0,37.650000000000034,0.0,6.49179220199585,31.04134521484372
82.6268,27.9346,2019-03-10,659.3038940429688,0,26.79000000000002,0.0,0.0,17.370294189453148
84.7467,28.049,2019-05-01,905.1314697265624,1,28.670000000000016,3.627735376358032,8.359312564134598,17.332910156250023
80.2294,28.8222,2019-03-26,182.11993408203125,1,,0.0,4.0796799659729,22.393823242187523
82.1585,27.8943,2019-03-01,449.11334228515625,0,19.81,0.0,5.520578861236572,14.255181884765648
81.5523,28.3099,2019-05-02,197.30918884277344,1,38.63000000000005,0.0,0.0,29.904321289062523
80.8289,28.7924,2019-01-06,232.26007080078125,0,,0.0,0.0,9.726495361328148
80.867,29.0348,2019-05-06,1426.742919921875,0,29.970000000000027,0.0,0.0,20.709558105468773
85.0661,27.2235,2019-05-14,196.54132080078125,0,29.21000000000004,0.0,15.863500595092772,28.510614013671898
82.4263,27.9417,2019-11-24,557.2432250976562,0,,0.0,0.0,17.185021972656273
86.6857,26.8138,2019-06-12,216.24703979492188,0,,12.616220474243164,68.02660942077637,26.7976013183594
80.4343,28.7462,2019-02-05,187.3578643798828,0,,0.0,0.0,14.877404785156273
81.8323,28.0966,2019-04-23,167.03611755371094,1,34.950000000000045,0.0618096590042114,0.0422293655574321,26.788751220703148
85.8823,27.102,2019-02-12,575.7947998046875,0,,0.0,27.169418334960938,15.105584716796898
80.4558,28.8046,2019-01-22,204.7719116210937,0,,26.38444900512696,4.63106632232666,15.876153564453148
82.2668,28.3269,2019-03-18,1230.1854248046875,0,20.150000000000038,0.0,0.0,15.157647705078148
82.1625,28.4285,2019-04-27,1565.1602783203125,0,31.970000000000027,0.0,2.9555792696774006,24.242242431640648
81.4523,28.32,2019-05-13,175.0814666748047,0,39.43000000000001,0.0,0.0,30.2785583496094
82.8756,27.7117,2019-05-20,138.4271240234375,0,40.55000000000001,0.0,0.0,30.562707519531276
83.0231,27.6009,2019-03-08,106.541259765625,0,27.05000000000001,0.0,0.0,18.2194763183594
81.7594,28.4403,2019-05-09,635.4176025390625,0,40.23000000000002,8.260798454284668,4.300692081451416,27.573205566406276
81.0835,28.8203,2019-01-06,729.0640869140625,0,,0.0,0.0,9.101770019531273
81.8634,28.1364,2019-03-12,210.90347290039065,0,28.13000000000005,0.0,0.0,20.560754394531276
81.3033,28.8147,2019-12-31,420.7241821289063,0,11.930000000000009,0.0,0.0,7.489373779296898
87.9636,26.4961,2019-02-04,83.13832092285156,0,25.870000000000005,0.0,10.912691116333008,17.651330566406273
82.4082,27.921,2019-06-05,635.530517578125,0,36.23000000000002,0.0,23.919983863830566,29.7463317871094
82.7325,28.0705,2019-03-06,1554.1939697265625,0,18.77000000000004,0.0,5.454155921936035,10.583856201171898
80.4739,28.9942,2019-05-09,1184.970703125,1,36.53000000000003,0.0,0.0,30.171258544921898
81.524,28.4849,2019-05-06,822.4666137695312,0,36.81,0.0,0.0,26.927789306640648
80.7195,28.9677,2019-05-17,1476.963134765625,1,26.69000000000005,0.0,0.0,26.245050048828148
82.766,27.7972,2019-04-28,355.7597961425781,0,33.690000000000055,0.0,3.736903294920921,25.998254394531276
81.5245,28.5367,2019-05-21,706.5171508789062,1,34.09000000000003,0.0,4.086231231689453,28.2514587402344
81.8047,28.2745,2019-03-08,742.6519775390625,0,22.53000000000003,0.0,0.0,15.399865722656273
81.3246,28.6216,2019-05-09,696.9681396484375,1,37.09000000000003,6.09404993057251,4.631434440612793,28.315148925781276
82.4806,28.2358,2019-03-21,1721.5848388671875,0,25.010000000000048,0.0,0.0,17.696740722656273
81.8921,28.5801,2019-06-15,1999.750732421875,1,30.03000000000003,0.0002492322819307,13.612531900405884,26.111352539062523
84.9267,28.3668,2019-03-25,2879.432373046875,0,13.670000000000016,0.0,5.654288291931152,-6.256323242187477
84.4432,27.547,2019-03-09,181.44528198242188,0,25.49000000000001,0.0,0.0,17.240258789062523
81.4146,28.3896,2019-05-26,240.3778686523437,0,39.63000000000005,0.0,0.0,30.2756286621094
84.7946,27.3425,2019-03-25,278.45654296875,1,27.19000000000005,0.0,0.0,23.0109802246094
84.4596,27.5501,2019-02-05,182.2224578857422,1,22.150000000000038,0.0,0.0,16.369012451171898
85.1102,27.1074,2019-05-05,115.79869079589844,0,,0.0,0.0,28.082879638671898
81.7006,28.4784,2019-05-11,667.588134765625,0,37.01000000000005,0.0,6.591519355773926,28.611840820312523
81.7742,28.4321,2019-05-01,549.42724609375,1,31.57000000000005,0.0,1.3368274485692382,26.9379821777344
81.7944,28.2364,2019-02-12,271.4059143066406,0,11.03000000000003,3.66460633277893,34.28702163696289,15.599359130859398
82.0379,28.081,2019-04-24,503.4950866699219,1,,0.4326916337013244,0.2961717322468757,24.248437500000023
81.5381,28.3183,2019-03-12,200.1018981933593,0,28.510000000000048,0.0,0.0,19.834069824218773
81.3453,28.4755,2019-04-22,197.2471618652344,1,,0.2849239706993103,2.02728533744812,26.766412353515648
81.2834,28.7972,2019-02-18,504.5885009765625,0,18.410000000000025,0.0,25.371322631835938,11.771478271484398
82.0909,28.2158,2019-04-12,759.2086181640625,0,,0.0,16.635037183761597,24.278253173828148
80.5637,29.0972,2019-05-09,1297.4013671875,1,35.79000000000002,0.0,5.6185503005981445,25.378472900390648
81.6734,28.4847,2019-05-22,571.4285888671875,0,38.07000000000005,0.0,5.406017303466797,29.993951416015648
82.8548,27.8322,2019-03-01,536.8236694335938,0,18.33000000000004,0.0,0.0,11.849237060546898
81.5416,28.3524,2019-05-28,581.1953125,0,39.950000000000045,0.0,5.81231689453125,29.948175048828148
80.7707,28.9539,2019-05-02,1462.3646240234375,1,,0.0,0.0,25.968347167968773
81.0627,28.9149,2019-05-01,1210.12890625,0,27.450000000000045,0.0,2.15486741065979,24.0776306152344
81.2423,28.8539,2019-03-18,443.1441650390625,0,,0.0,0.0,15.901239013671898
87.7648,27.4686,2019-03-14,2315.509765625,0,18.890000000000043,0.0,0.0,7.557397460937523
81.461,28.7282,2019-05-06,481.4925537109375,1,36.93000000000001,0.0,4.350040435791016,26.598809814453148
83.3937,27.7258,2019-03-16,366.4755554199219,0,22.27000000000004,0.0,0.0,21.712213134765648
81.655,28.4674,2019-04-09,732.690673828125,0,24.71000000000004,2.9633288383483887,13.954472303390505,22.6686950683594
86.5769,26.839,2019-03-22,340.0386962890625,1,31.090000000000032,0.0,0.0,22.099908447265648
82.0081,27.9901,2019-05-02,195.568603515625,0,38.01000000000005,0.0,0.0181504413485527,31.2360778808594
81.2946,28.5389,2019-05-02,190.23123168945312,1,36.39000000000004,0.0,0.0068467706441879,29.013299560546898
81.3647,28.5302,2019-12-30,235.35934448242188,0,,0.0,0.0,9.736230468750025
81.5155,28.4968,2019-05-10,904.419677734375,1,35.23000000000002,0.0,6.029113292694092,28.543908691406276
81.8743,28.2113,2019-04-25,944.1456298828124,0,,1.553278923034668,0.8809980526566505,28.001397705078148
82.9215,28.1464,2019-05-24,942.6445922851562,1,32.29000000000002,0.0,5.871170997619629,21.567681884765648
82.111,28.0415,2019-05-29,330.69287109375,0,44.01000000000005,0.0,4.306183815002441,28.922174072265648
81.28,28.566,2019-05-22,194.56716918945312,1,37.03000000000003,0.0,0.0,29.431298828125023
86.0845,27.2591,2019-04-27,827.6947021484375,0,29.910000000000025,0.0,3.504554823040962,20.06673583984372
80.9843,28.8757,2019-05-01,1341.9949951171875,1,26.410000000000025,0.0,2.5759057998657227,25.079309082031276
80.4198,29.2711,2019-01-13,1874.595947265625,0,10.610000000000014,0.0,0.0,9.845513916015648
80.1745,28.8965,2019-03-05,193.3295288085937,0,,0.0,40.87432670593262,17.235070800781273
81.5416,28.3524,2019-05-11,581.1953125,0,38.63000000000005,0.0,4.061086654663086,28.611840820312523
84.9094,27.3111,2019-03-23,402.0310668945313,1,27.63000000000005,0.0,0.0,23.584893798828148
81.9483,28.1249,2019-05-07,494.9460754394531,0,42.03000000000003,0.0,0.0,28.595178222656276
81.2907,28.5943,2019-01-06,219.999252319336,0,14.430000000000009,0.0,0.0,12.976770019531273
81.5854,28.3093,2019-04-25,215.09500122070312,1,,1.2007379531860352,0.500479206442833,26.436395263671898
87.6097,27.1318,2019-03-23,1101.7791748046875,1,33.03000000000003,0.0,0.0,14.736230468750025
81.7794,28.182,2019-05-05,184.09375,1,,0.0,0.0,27.495172119140648
83.0323,27.6784,2019-05-26,120.21929168701172,0,,0.0,4.895442008972168,30.534692382812523
80.8667,28.5932,2019-03-14,161.54180908203125,0,,0.0,0.0,19.87142333984372
80.4472,28.9951,2019-04-11,767.3406372070312,0,29.010000000000048,0.0,22.205224752426147,24.9035583496094
82.3226,27.8563,2019-05-09,426.4556884765625,1,37.93000000000001,0.0,4.802531719207764,29.5510192871094
86.0845,27.2591,2019-06-02,827.6947021484375,0,33.650000000000034,0.0,0.0,20.6464782714844
81.3656,28.586,2019-05-09,415.88958740234375,1,39.39000000000004,6.293233394622803,0.0,28.315148925781276
82.9019,27.8292,2019-03-12,573.6651000976562,0,26.83000000000004,0.0,0.0,18.3957458496094
81.4335,28.4248,2019-03-19,413.30859375,0,25.57000000000005,0.0,0.0,21.015740966796898
81.5127,28.3091,2019-06-10,193.1754302978516,0,35.97000000000003,0.0,55.18424034118652,30.555932617187523
81.8932,28.1128,2019-12-05,234.08023071289065,0,,0.0,0.0,14.919122314453148
85.7275,27.0397,2019-03-18,196.9946136474609,1,28.33000000000004,0.0,0.0,21.528619384765648
82.0704,28.416,2019-05-01,1511.6578369140625,0,31.750000000000057,0.0,1.619665939360857,24.7109313964844
83.9475,27.4914,2019-02-05,161.87057495117188,0,18.57000000000005,0.0,0.0,15.141473388671898
85.5723,27.304,2019-03-21,570.3841552734375,0,27.750000000000057,0.0,0.0,16.856805419921898
83.0876,27.6691,2019-05-30,122.96682739257812,0,34.450000000000045,0.0,0.0,31.235894775390648
83.6172,27.6758,2019-05-20,379.61822509765625,1,38.39000000000004,0.0,17.6146183013916,28.0925231933594
80.6423,29.0064,2019-05-30,1393.68212890625,0,35.01000000000005,0.0,17.88649082183838,26.481103515625023
81.9935,28.6535,2019-05-31,1088.96240234375,1,34.610000000000014,0.0,6.7334885597229,25.002069091796898
83.7504,27.8036,2019-01-22,1302.21630859375,0,10.29000000000002,0.0,0.0,12.919915771484398
81.5065,28.3706,2019-04-25,416.2265625,1,,0.9698769450187684,0.4193913377821445,26.436395263671898
80.7849,28.8147,2019-01-30,355.5303955078125,0,18.230000000000015,0.0,14.980380058288574,8.611901855468773
81.1941,28.9922,2019-05-21,1387.0753173828125,0,31.890000000000043,0.0,4.5375075340271,24.171685791015648
82.8231,27.9562,2019-04-22,873.2252197265625,0,32.370000000000005,1.0026041269302368,4.974589824676514,22.523736572265648
80.3224,28.8158,2019-05-08,188.6871032714844,1,36.25000000000006,0.0,0.0,29.307275390625023
82.3322,28.7984,2019-03-10,1376.507080078125,0,23.53000000000003,0.0,0.0,-0.0434326171874772
81.284,28.578,2019-05-22,197.4666442871093,1,38.29000000000002,0.0,6.954732894897461,29.431298828125023
80.8601,29.0369,2019-02-05,1351.33154296875,0,16.03000000000003,0.0,0.0,10.722467041015648
81.6618,28.4944,2019-05-25,457.1014404296875,0,40.59000000000003,5.76154375076294,5.406017303466797,29.646783447265648
81.5016,28.5059,2019-05-10,938.0000610351562,1,34.690000000000055,0.0,6.029113292694092,27.069879150390648
85.0577,27.2132,2019-03-22,183.0631103515625,1,30.49000000000001,0.0,0.0,23.982781982421898
87.8411,27.53,2019-04-12,2055.18359375,0,18.27000000000004,0.0,44.41792345046997,-2.8176330566406023
80.58,28.8579,2019-11-11,348.929931640625,0,25.71000000000004,0.0,0.0,18.632684326171898
82.9157,28.009,2019-03-08,863.8076782226562,0,21.27000000000004,0.0,0.0,10.789666748046898
82.9891,28.1051,2019-05-22,1645.174560546875,1,34.25000000000006,0.0,5.651034355163574,22.808282470703148
83.9045,27.6218,2019-01-22,248.1757659912109,0,18.250000000000057,0.0,0.0,14.673883056640648
81.5103,28.382,2019-03-04,759.8903198242188,0,,0.0,6.959195613861084,14.856072998046898
81.7327,28.8059,2019-02-02,874.12939453125,0,,0.0,0.0,8.084161376953148
82.0956,28.3548,2019-03-24,1748.062744140625,0,26.910000000000025,0.0,0.0,17.898461914062523
81.3332,28.502,2019-05-02,181.9295959472656,1,37.110000000000014,0.0,0.0041136741638183,29.013299560546898
80.8525,28.7895,2019-04-22,319.5830383300781,0,,0.1859474182128906,3.840575695037842,20.065362548828148
80.8614,28.7055,2019-05-07,179.98960876464844,1,43.25000000000006,0.0,0.0,28.251550292968773
82.5284,27.9167,2019-05-01,438.8307495117188,1,33.610000000000014,0.0,1.655037760734558,27.37630615234372
82.2139,27.9537,2019-05-07,213.8127593994141,0,39.85000000000002,0.0,0.0,28.823663330078148
87.2643,26.7762,2019-03-21,228.14578247070312,0,27.590000000000032,0.0,0.0,17.382012939453148
81.6902,28.2956,2019-02-23,240.0286865234375,0,24.19000000000005,0.0,0.0,20.059472656250023
87.9641,26.4816,2019-03-23,96.82164001464844,0,29.730000000000015,0.0,0.0,26.899316406250023
82.6424,28.0134,2019-06-01,1270.0096435546875,1,32.09000000000003,11.334522247314451,0.0,22.151544189453148
80.7461,28.9717,2019-03-05,1174.8878173828125,0,17.650000000000034,0.0,53.199036598205566,15.363458251953148
81.8254,28.1335,2019-03-15,173.88714599609375,0,29.170000000000016,2.2141435146331787,0.0,22.321160888671898
80.5534,28.9417,2019-06-14,786.1505126953125,0,31.750000000000057,0.0,36.06477820128202,29.189385986328148
81.5861,28.4564,2019-01-20,680.957763671875,0,17.170000000000016,0.0,4.368510246276856,13.824029541015648
82.0831,28.4253,2019-03-10,1725.927978515625,0,22.010000000000048,0.0,0.0,15.112481689453148
80.5677,28.8925,2019-05-27,427.119384765625,0,42.89000000000004,0.0,0.0,28.068048095703148
80.8377,28.8015,2019-05-24,370.1016845703125,0,32.63000000000005,0.0,4.192147254943848,25.917352294921898
81.6181,28.3583,2019-06-08,523.5070190429688,0,31.21000000000004,0.0,67.74425888061523,27.559930419921898
80.7373,29.3547,2019-04-24,1254.6805419921875,0,25.230000000000015,1.4714630842208862,5.277506589889526,20.571405029296898
81.3023,28.707,2019-05-28,552.2694702148438,0,38.13000000000005,0.0,6.002970218658447,29.7712341308594
81.3437,28.5556,2019-05-05,220.00010681152344,0,33.07000000000005,0.0,0.0,26.372277832031276
80.4883,28.7485,2019-05-21,189.9999237060547,0,43.450000000000045,0.0,4.2326202392578125,31.286096191406276
82.0192,27.9657,2019-05-25,239.22219848632807,0,38.170000000000016,3.0108635425567627,2.537185907363892,31.4182067871094
83.1187,27.8468,2019-05-11,839.48291015625,1,34.13000000000005,0.0,0.0,26.4033142089844
84.9189,27.2715,2019-05-21,284.6408996582031,0,,0.0,15.386293411254885,30.023248291015648
81.443,28.7701,2019-05-09,460.8871154785156,1,38.59000000000003,0.0,8.633453369140625,25.494256591796898
80.8573,28.5564,2019-03-21,158.38235473632812,0,,0.0,0.0,21.387750244140648
81.9849,28.0606,2019-04-20,245.94219970703125,1,34.450000000000045,0.0,0.0,24.190362548828148
83.624,27.7207,2019-06-02,1055.6304931640625,0,,0.0,0.0,26.253472900390648
80.8708,28.7687,2019-05-19,211.33192443847656,0,,3.9655911922454834,0.0,22.291619873046898
84.1528,27.737,2019-03-22,883.6138916015625,0,27.07000000000005,0.0,0.0,21.215203857421898
81.4917,28.4168,2019-01-10,446.3667907714844,0,16.55000000000001,0.0,5.195507526397705,13.701379394531273
81.6018,28.3774,2019-05-07,392.39892578125,0,38.51000000000005,0.0,3.759479999542236,27.433770751953148
80.6181,28.9117,2019-01-01,937.7205810546876,0,18.250000000000057,0.0,4.538909912109375,11.523797607421898
80.8907,28.8728,2019-03-26,783.0855102539062,0,,0.0,0.0,17.720513916015648
81.472,28.7297,2019-01-20,479.9960632324219,0,16.650000000000034,0.0,0.0,14.069970703125025
83.5038,27.6476,2019-03-28,135.55123901367188,0,30.370000000000005,0.0,15.600566387176514,20.7221618652344
81.463,28.7339,2019-05-09,531.1103515625,1,39.59000000000003,0.0,8.446494579315186,28.315148925781276
82.0896,28.0723,2019-04-29,893.6204223632812,0,36.63000000000005,0.0,1.3146113026887178,26.9350524902344
81.0824,28.9054,2019-03-28,825.2501220703125,0,24.510000000000048,1.9652941226959229,5.462471008300781,17.428125000000023
81.9802,27.9604,2019-04-27,299.8485717773437,0,36.21000000000004,0.0,1.0839758878573775,32.17913208007815
80.3711,29.1097,2019-02-25,764.1707153320312,0,,6.6532511711120605,9.827071189880373,13.082391357421898
80.5612,29.3677,2019-03-29,1913.1795654296875,0,24.55000000000001,0.0,2.5581836700439453,18.7968688964844
84.8837,27.9364,2019-11-24,679.6333618164062,0,,0.0,0.0,15.570733642578148
81.6851,28.3752,2019-06-02,470.0742492675781,0,,0.0,16.41825294494629,28.956658935546898
85.7739,27.0172,2019-03-21,197.97671508789065,0,31.390000000000043,0.0,0.0,21.073693847656276
84.9922,27.187,2019-01-01,159.17144775390625,0,19.430000000000007,0.0,0.2973653972148895,13.146661376953148
81.8885,28.1879,2019-04-19,714.1116943359375,0,30.950000000000045,0.0,0.0,23.923699951171898
82.2539,28.2638,2019-05-09,1434.98388671875,1,33.21000000000004,0.0,3.806112289428711,22.428186035156276
81.277,28.5633,2019-05-31,191.9367828369141,0,33.89000000000004,0.0,0.0,30.172937011718773
80.7365,29.0923,2019-06-10,1436.5877685546875,0,32.23000000000002,0.0,35.71428680419922,26.407434082031276
82.2047,28.305,2019-04-09,996.6591796875,0,,0.0,25.902082443237305,18.281915283203148
84.6612,27.5043,2019-01-06,320.45428466796875,0,,0.0,3.4099643230438232,13.410729980468773
80.3401,28.7432,2019-01-22,181.3412170410156,0,,18.24888229370117,6.100381374359131,17.296319580078148
82.3774,27.7933,2019-04-29,675.6671142578125,0,33.870000000000005,0.0,2.27658898383379,28.232568359375023
81.411,28.9643,2019-05-22,933.818359375,1,37.85000000000002,0.0,0.0,25.617578125000023
82.1626,27.9038,2019-06-12,592.39794921875,0,,14.765695571899414,39.28240203857422,32.49331054687502
81.836,28.6987,2019-06-12,1640.2449951171875,1,30.150000000000038,9.342702865600586,39.89046859741211,25.500390625000023
81.9438,28.2669,2019-03-20,501.816162109375,0,27.71000000000004,0.0,0.0,18.224237060546898
81.932,28.5021,2019-05-16,1664.0989990234375,1,30.750000000000057,0.0,0.0,22.1513610839844
80.4411,28.7321,2019-03-13,185.27780151367188,0,19.390000000000043,0.0,0.0,22.1711364746094
85.6812,27.0683,2019-01-12,193.735107421875,0,,0.0,0.0,12.752618408203148
87.0463,26.841,2019-03-21,582.6015625,1,27.77000000000004,0.0,0.0,17.582238769531273
81.0421,28.829,2019-01-22,625.3612670898438,0,,27.46670722961425,0.0,12.347100830078148
81.5728,28.3373,2019-05-30,720.7160034179688,0,39.71000000000004,0.0,5.168392658233643,29.742059326171898
83.0317,27.6223,2019-04-27,108.44802856445312,1,37.73000000000002,0.0,1.446310557425022,30.489953613281276
81.4634,28.6048,2019-05-11,657.642578125,0,30.69000000000005,0.0,5.168426513671875,28.410302734375023
82.2155,28.3998,2019-04-09,1545.02490234375,0,,0.0,24.83982229232788,18.281915283203148
87.4536,27.783,2019-02-02,2003.634521484375,1,,0.0,0.0,-14.021063232421852
81.2716,28.5802,2019-01-20,189.8033447265625,0,21.010000000000048,0.0,0.0,14.069970703125025
80.7101,28.6926,2019-05-06,175.146484375,1,38.83000000000004,0.0,0.0,28.213494873046898
81.3097,29.664,2019-05-15,1819.4068603515625,0,23.010000000000048,0.0,0.0,4.413873291015648
82.054,28.258,2019-06-10,920.8823852539062,0,32.21000000000004,0.0,41.04029846191406,26.415582275390648
84.8317,27.9784,2019-04-30,880.601318359375,1,28.81,3.764186143875122,5.174652561545372,22.9992614746094
81.4608,28.751,2019-03-14,529.32080078125,0,,0.0,0.0,16.974237060546898
81.6777,28.2941,2019-05-02,202.9690093994141,1,38.27000000000004,0.0,0.0,29.904321289062523
80.8594,28.5736,2019-03-25,162.12149047851562,0,30.27000000000004,0.0,0.0,22.069696044921898
80.372,29.1035,2019-05-08,731.3543701171875,1,36.33000000000004,0.0,5.284642219543457,25.280328369140648
81.0089,28.9011,2019-05-13,938.3552856445312,0,31.33000000000004,0.0,7.143548488616943,23.177941894531276
82.1804,28.0141,2019-05-16,488.1605224609375,1,38.73000000000002,0.0,0.0,26.758172607421898
81.5192,28.4098,2019-05-16,555.254638671875,0,36.85000000000002,0.0,0.0,28.07503662109372
84.5371,27.4028,2019-05-02,441.484130859375,1,34.07000000000005,0.0,0.3237333297729492,31.40853271484372
81.62,28.436,2019-04-28,805.0901489257812,1,34.05000000000001,0.0,2.273457702249289,27.502069091796898
82.8064,27.8891,2019-12-29,377.4428405761719,0,15.750000000000057,0.0,0.0,8.323632812500023
81.3073,28.5832,2019-05-08,236.0928955078125,1,35.83000000000004,0.0,4.368512153625488,27.3542419433594
82.084,28.3624,2019-05-01,1346.0762939453125,0,32.63000000000005,0.0,1.1102941669523716,24.7109313964844
85.9429,27.1009,2019-05-01,416.4972534179688,0,29.350000000000023,0.0,1.574521154165268,27.728112792968773
84.8002,27.2856,2019-02-04,209.99940490722656,0,21.610000000000014,0.0,0.0,15.614801025390648
82.6325,28.0119,2019-05-27,1519.7762451171875,0,36.97000000000003,0.0,5.162692070007324,22.371942138671898
82.8064,27.8891,2019-06-10,377.4428405761719,0,,0.0,26.58489990234375,27.624078369140648
83.1813,28.0174,2019-06-15,1178.2010498046875,1,27.730000000000015,0.0,37.23419293761253,24.098565673828148
81.1126,28.8596,2019-01-30,544.3446044921875,0,14.930000000000009,0.0,22.08062744140625,8.211846923828148
80.6798,28.909,2019-05-29,761.0189208984375,0,37.870000000000005,14.218633651733398,0.0,29.138482666015648
82.0899,28.0315,2019-02-25,274.0632019042969,0,,3.160764455795288,6.321528911590576,15.750695800781273
82.8897,28.0605,2019-05-06,1568.541748046875,1,34.51000000000005,0.0,0.0,20.441674804687523
86.1871,26.9618,2019-03-30,234.5403747558593,0,30.55000000000001,0.0,5.631426811218262,26.329888916015648
86.0533,26.9948,2019-01-04,276.55126953125,0,,0.0,3.2693405151367188,13.804345703125025
80.417,29.0172,2019-05-19,912.3497314453124,1,,5.855984687805176,6.883435249328613,22.497613525390648
80.2727,29.1291,2019-06-12,410.7320556640625,0,36.450000000000045,3.4746415615081787,34.330162048339844,26.720147705078148
82.2184,28.2756,2019-03-31,1280.71484375,0,26.57000000000005,0.0,12.679031372070312,20.041894531250023
81.475,28.3854,2019-03-16,435.002685546875,0,26.13000000000005,0.0,0.0,21.3991638183594
81.8997,27.9611,2019-05-17,290.13311767578125,0,,0.0,0.0,30.519921875000023
81.6533,28.3937,2019-05-05,531.323486328125,0,30.350000000000023,0.0,4.069064140319824,26.593774414062523
81.9428,28.1415,2019-04-29,785.7780151367188,1,35.71000000000004,0.0,1.6359629314392805,28.868432617187523
81.588,28.446,2019-05-02,562.740234375,1,36.03000000000003,0.0,0.0,29.904321289062523
81.692,28.3094,2019-06-16,484.97760009765625,0,35.910000000000025,0.0,12.4364652633667,31.907800292968773
85.1089,27.1094,2019-03-17,117.89307403564452,0,32.150000000000034,0.0,0.0,23.283135986328148
81.8564,28.2129,2019-04-23,518.548583984375,0,35.650000000000034,0.0890504196286201,0.2068649232387542,26.788751220703148
80.372,29.1035,2019-05-18,731.3543701171875,0,,0.0,6.401433944702148,23.751031494140648
81.5607,28.3283,2019-06-15,326.41668701171875,0,39.410000000000025,0.0,14.490081787109377,31.3698669433594
85.0661,27.2235,2019-05-12,196.54132080078125,0,,0.0,0.0,31.104364013671898
83.9838,27.6245,2019-04-05,319.7535705566406,0,,0.0,0.0,22.376489257812523
81.8066,28.2378,2019-03-11,480.5169982910156,0,24.890000000000043,0.0,0.0,19.374139404296898
82.25,28.3594,2019-06-15,1520.8026123046875,1,35.910000000000025,0.0,11.255308896303177,25.89388427734372
88.0431,26.609,2019-02-20,106.09496307373048,1,,0.0,4.645791530609131,14.896600341796898
81.4123,28.5017,2019-05-01,356.32037353515625,1,28.410000000000025,0.0,1.7001172676682472,28.595574951171898
80.2402,28.8416,2019-01-01,186.25596618652344,0,18.730000000000015,0.0,3.002821207046509,12.632562255859398
84.8964,27.3509,2019-01-30,494.088623046875,0,18.150000000000038,0.0,4.857401847839356,13.047113037109398
81.9166,28.0923,2019-05-24,221.67156982421875,0,34.47000000000003,0.0,0.0,31.111474609375023
82.2608,28.2627,2019-06-05,1544.962890625,0,,0.0,32.891663551330566,22.748590087890648
81.4697,28.4131,2019-04-22,460.1134643554688,0,,0.2344273626804351,1.6191850900650024,26.766412353515648
80.8489,28.5722,2019-03-23,160.21243286132812,0,29.350000000000023,0.0,0.0,21.054742431640648
83.235,27.6806,2019-03-17,142.81857299804688,0,29.910000000000025,0.0,0.0,21.803765869140648
84.8096,27.3345,2019-02-25,299.5042724609375,0,,0.0,0.0,17.931146240234398
80.5032,29.0477,2019-05-27,1129.918701171875,0,40.73000000000002,0.0,0.0,25.320275878906276
81.9588,28.0991,2019-04-21,251.3921661376953,1,36.110000000000014,0.0,0.0,25.670800781250023
81.4893,28.6955,2019-04-23,680.0000610351562,0,31.510000000000048,0.042331039905548,2.8763598799705505,24.720361328125023
80.321,28.838,2019-03-28,195.35543823242188,0,27.890000000000043,0.0,0.0,21.584375000000023
80.1499,28.8725,2019-03-06,187.89425659179688,0,26.610000000000014,0.0,17.365436553955078,16.661859130859398
81.9483,28.1249,2019-04-05,494.9460754394531,0,30.970000000000027,0.0,9.328582286834717,25.750115966796898
81.9409,28.0964,2019-05-20,222.420150756836,0,43.73000000000002,0.0,0.0,29.145288085937523
87.4677,26.9325,2019-03-12,703.0358276367188,1,27.970000000000027,0.0,0.0,16.426782226562523
86.6287,26.6939,2019-03-16,340.61004638671875,1,33.370000000000005,0.0,0.0,26.063500976562523
86.8058,26.7591,2019-06-12,146.19857788085938,0,,12.438797950744627,76.28224754333496,25.905877685546898
82.0641,28.437,2019-05-21,1403.270751953125,1,35.27000000000004,0.0,5.351957321166992,25.938562011718773
